,Date,username,source,location,tweet,num_of_likes,num_of_retweet,Date1,Month,cleaned_tweets,score,sentiment
317,2022-08-08 20:22:26+00:00,jamesdensmore,Twitter Web App,"Massachusetts, USA","It's no solace to those impacted, but it certainly feels the majority of layoffs and hiring freezes in tech are related to the unsustainable growth of the last 2 years rather than the kind of crashes of the past 2 decades. I hope I'm right at least!",6,0,2022-08-08,8,its no solace to those impacted but it certainly feels the majority of layoffs and hiring freezes in tech are related to the unsustainable growth of the last  years rather than the kind of crashes of the past  decades i hope im right at least,0.8625,Positive
318,2022-08-11 02:51:17+00:00,Ath,Twitter for iPhone,Melbourne,"If you were an unfortunate recent layoff in tech in Melbourne, we’d love to find you a home in @July. Software Engineers and Growth Marketers please reach out. We are always working on elevating customer experience with new tech so please get in touch if you think you could help.",2,1,2022-08-11,8,if you were an unfortunate recent layoff in tech in melbourne we’d love to find you a home in july software engineers and growth marketers please reach out we are always working on elevating customer experience with new tech so please get in touch if you think you could help,0.8977,Positive
319,2022-08-24 23:32:20+00:00,ReneVelezCPA,Twitter Web App,"Miami, FL","In the 1980's Congress should of passed legislation requiring large corporations who were shipping jobs overseas to pay for employee layoff retraining in the tech, energy and other industrial fields. Instead we lost out in business taxes and hard working taxpayers.",0,0,2022-08-24,8,in the  congress should of passed legislation requiring large corporations who were shipping jobs overseas to pay for employee layoff retraining in the tech energy and other industrial fields instead we lost out in business taxes and hard working taxpayers,-0.25,Negative
320,2022-08-09 19:09:02+00:00,j4ij7r,Twitter for iPhone,"Toronto, Ontario",It’s gutting to see so many layoffs in tech. A collective failure of leadership to curb rampant hiring that ordinary people are now facing. Getting laid off during a downturn can be cathartic to one’s career when there’s no jobs around.,0,0,2022-08-09,8,it’s gutting to see so many layoffs in tech a collective failure of leadership to curb rampant hiring that ordinary people are now facing getting laid off during a downturn can be cathartic to one’s career when there’s no jobs around,-0.6705,Negative
321,2022-08-07 15:58:21+00:00,BowTiedCrocodil,Twitter for iPhone,,Writing up an article about how to survive layoffs at a tech company. Should be out within the next day.,6,0,2022-08-07,8,writing up an article about how to survive layoffs at a tech company should be out within the next day,0.0,Neutral
322,2022-08-09 03:24:09+00:00,connor_skelly_,Twitter Web App,"Chicago, IL","Been experiencing this weird cognitive dissonance re: the market and layoffs

- tons of layoffs across tech
- working with clients who are aggressively hiring
- seen tons of hiring LI posts
- negotiated a $20k offer increase + the company is hiring 2 agencies

money isnt real",4,0,2022-08-09,8,been experiencing this weird cognitive dissonance re the market and layoffs tons of layoffs across tech working with clients who are aggressively hiring seen tons of hiring li posts negotiated a  offer increase  the company is hiring  agenciesmoney isnt real,-0.2204,Negative
323,2022-08-05 07:53:34+00:00,orienteed,Twitter Web App,"A Coruña, España","#work #ITNews
A survey from Blind found that just 9% of tech workers are feeling confident in their job security. Many tech companies have rescinded job offers and announced hiring freezes and mass layoffs in recent months.",0,1,2022-08-05,8,work itnewsa survey from blind found that just  of tech workers are feeling confident in their job security many tech companies have rescinded job offers and announced hiring freezes and mass layoffs in recent months,0.5106,Positive
324,2022-08-03 15:23:49+00:00,CriticalCricket,Twitter Web App,,"Tech is announcing layoffs. 
Fed is explaining why the market is pricing hikes wrong.
Another international diplomatic crisis has begun. 

Investors: Going to the moon.",3,0,2022-08-03,8,tech is announcing layoffs fed is explaining why the market is pricing hikes wronganother international diplomatic crisis has begun investors going to the moon,-0.6249,Negative
325,2022-08-02 20:33:23+00:00,DeeraCode,Twitter for Android,,"Tech layoffs for now has mainly involved senior/mid-level devs getting laid off from crypto startups and immediately getting picked up by more viable companies.  Once these companies stop picking up the laid off workers, Its time to get worried.",0,0,2022-08-02,8,tech layoffs for now has mainly involved seniormidlevel devs getting laid off from crypto startups and immediately getting picked up by more viable companies  once these companies stop picking up the laid off workers its time to get worried,-0.5267,Negative
326,2022-08-24 05:33:27+00:00,luluzheng33,Twitter for iPhone,"Berlin, Germany",The new tech layoff waves just happening,0,0,2022-08-24,8,the new tech layoff waves just happening,0.0,Neutral
327,2022-08-05 22:59:52+00:00,dwilson_coder,Twitter Web App,127.0.0.1,"Rant: It's 2022 and not only are folks in the tech field facing massive layoffs, but some companies are still expecting people with 2+ years of experience, and a Bachelor's degree to jump at unpaid internships. Why?",0,0,2022-08-05,8,rant its  and not only are folks in the tech field facing massive layoffs but some companies are still expecting people with  years of experience and a bachelors degree to jump at unpaid internships why,-0.1779,Negative
328,2022-08-05 18:15:54+00:00,ndarney,Twitter Web App,"Kamloops, BC","Watching the tech layoffs happen in Canada these last two months has been strange. They're acting like it's a huge recession, but the data shows a stagnation, not a decline. Is this an overreaction by tech companies in Canada or do they think it's about to get huge?",4,0,2022-08-05,8,watching the tech layoffs happen in canada these last two months has been strange theyre acting like its a huge recession but the data shows a stagnation not a decline is this an overreaction by tech companies in canada or do they think its about to get huge,0.25,Positive
329,2022-08-14 02:01:00+00:00,unusual_whales,Twitter Web App,,"Just 9% of tech workers feel secure about their jobs right now given numerous layoffs, per CNBC.",964,123,2022-08-14,8,just  of tech workers feel secure about their jobs right now given numerous layoffs per cnbc,0.34,Positive
330,2022-08-17 17:52:37+00:00,Dmarcus22,Twitter for iPhone,423|615,Hard to get into tech right now for my people that’s interested. These companies doing real layoffs,0,0,2022-08-17,8,hard to get into tech right now for my people that’s interested these companies doing real layoffs,0.3182,Positive
331,2022-08-15 17:17:52+00:00,silvia_uj,Twitter for Android,"Lagos, Nigeria","Why do tech companies layoff enmasse? 

#100DaysOfCode 
#letsdiscuss
#letstalktech 
#programming #programmers #tech",1,4,2022-08-15,8,why do tech companies layoff enmasse  letsdiscussletstalktech programming programmers tech,0.0,Neutral
332,2022-08-10 21:45:36+00:00,LaurenHowe,Twitter for iPhone,"Toronto, Ontario, Canada","With many mass layoffs happening (esp. in tech), I’ve been having a number of conversations of how community (and respective tools) can come to support talented individuals affected.

If you’re passionate about this or have ideas, would love to chat and pls slide in those DMs 🙏🏻",9,2,2022-08-10,8,with many mass layoffs happening esp in tech i’ve been having a number of conversations of how community and respective tools can come to support talented individuals affectedif you’re passionate about this or have ideas would love to chat and pls slide in those dms 🙏🏻,0.9517,Positive
333,2022-08-03 15:56:11+00:00,InvestrInsight,Twitter for iPhone,Not Financial Advice,"The Fed’s main stance of us not being in a recession is due to our jobs market but big tech has been announcing layoffs in their ER/Guidance. 

🤔 

$SPY $QQQ $IWM",1,0,2022-08-03,8,the fed’s main stance of us not being in a recession is due to our jobs market but big tech has been announcing layoffs in their erguidance 🤔 spy qqq iwm,-0.2263,Negative
334,2022-08-04 16:16:53+00:00,MichaelKevinSp2,Twitter Web App,Montreal,"Market is so sentiment driven the last 2 weeks, bodes poorly for September. #Macro #StockMarket 

Clearly still on a lot of powder on the sidelines. The ""bad news is good news"" narrative wins again. #JulyRally 

Tech layoffs, housing, geopolitics turbulent.",0,1,2022-08-04,8,market is so sentiment driven the last  weeks bodes poorly for september macro stockmarket clearly still on a lot of powder on the sidelines the bad news is good news narrative wins again julyrally tech layoffs housing geopolitics turbulent,0.7003,Positive
335,2022-08-01 20:17:22+00:00,nnekaugochukwu_,Twitter for iPhone,"Queens, NY",The tech layoffs are terrifying. Scary Hours. 🙃 praying for everyone that has been affected by them.,1,0,2022-08-01,8,the tech layoffs are terrifying scary hours 🙃 praying for everyone that has been affected by them,-0.7184,Negative
336,2022-08-10 15:19:52+00:00,HelmutMaxko,Twitter for Android,,"#Recession I work at one of the biggest tech companies. Headcount growth is slowing. Headcount cuts coming. Layoffs next. 

Hope everyone prepares well for what's coming.",3,0,2022-08-10,8,recession i work at one of the biggest tech companies headcount growth is slowing headcount cuts coming layoffs next hope everyone prepares well for whats coming,0.3818,Positive
337,2022-08-08 05:30:12+00:00,hey_krisha,Twitter for Android,"Bengaluru, India","Reasons for the recent crash of a social RetailTech startup:

High cash-burn, counterfeit sellers, selling unachievable tech features, bad customer service, lack of experience in B2B, massive layoffs.

Whoa! Fundamentals compromised, execution struggled, revenue took a backseat.",9,3,2022-08-08,8,reasons for the recent crash of a social retailtech startuphigh cashburn counterfeit sellers selling unachievable tech features bad customer service lack of experience in  massive layoffswhoa fundamentals compromised execution struggled revenue took a backseat,-0.872,Negative
